srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
353,2013-05-15 10:08:53,5,219,3.26,240.26,219,130976,3,4.000000,1,3.090000,0.0062,4.820000,4,105.000000,0,10737,1,1,1,1,2,1,NULL,948.4,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,440,3,3.000000,0,4.920000,NULL,5.360000,33,249.000000,1,8823,4,38,2,0,1,1,-36.2121,975.03,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,8409,5,4.500000,1,3.610000,NULL,6.210000,9,589.000000,0,8823,4,38,2,0,1,1,-31.3638,972.17,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,17880,4,4.500000,0,3.140000,0.0201,5.650000,12,481.000000,1,8823,4,38,2,0,1,1,-29.8476,971.39,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,18255,5,4.500000,1,3.470000,NULL,6.050000,6,464.000000,1,8823,4,38,2,0,1,1,-31.5344,971.89,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,18873,3,3.500000,0,5.230000,NULL,5.270000,30,232.000000,1,8823,4,38,2,0,1,1,-30.9307,974.86,0,NULL,NULL,NULL,1,0,25,NULL,NULL,NULL,NULL,NULL,NULL,1,0,30,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,30261,5,4.500000,1,3.640000,0.324,5.750000,3,539.000000,0,8823,4,38,2,0,1,1,-28.5817,971.79,0,NULL,NULL,NULL,-1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,32752,4,3.500000,0,5.150000,NULL,5.390000,24,304.000000,1,8823,4,38,2,0,1,1,-31.4368,974.85,0,NULL,NULL,NULL,-1,0,9,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9,NULL,NULL,NULL,NULL,NULL,NULL,1,0,6,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,35044,3,3.500000,1,3.470000,NULL,5.040000,14,197.000000,0,8823,4,38,2,0,1,1,-28.3669,971.47,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,41066,4,4.500000,0,5.010000,NULL,5.850000,29,534.000000,0,8823,4,38,2,0,1,1,-36.4552,974.94,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,42292,3,4.000000,1,1.100000,0.0225,5.360000,19,259.000000,0,8823,4,38,2,0,1,1,-28.7207,970.17,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,42981,2,2.500000,0,3.660000,0.3954,4.860000,2,128.000000,0,8823,4,38,2,0,1,1,-26.2381,971.61,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,601.2,1
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,43830,3,3.500000,0,5.220000,NULL,5.190000,35,251.000000,1,8823,4,38,2,0,1,1,-35.1405,974.85,0,NULL,NULL,NULL,1,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1,0,30,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,43964,4,4.500000,0,0.000000,NULL,6.020000,21,374.000000,0,8823,4,38,2,0,1,1,-53.1133,970.91,0,NULL,NULL,NULL,0,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,53290,3,3.500000,0,4.880000,NULL,5.470000,25,217.000000,1,8823,4,38,2,0,1,1,-35.9078,975.05,0,NULL,NULL,NULL,-1,0,15,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,15,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,58974,4,4.500000,0,5.230000,NULL,5.860000,32,537.000000,1,8823,4,38,2,0,1,1,-36.1044,974.9,0,NULL,NULL,NULL,1,0,4,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,6,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,59627,5,3.500000,0,3.640000,NULL,5.970000,7,332.000000,0,8823,4,38,2,0,1,1,-28.1899,971.79,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,59976,4,3.500000,0,4.930000,NULL,5.590000,34,396.000000,1,8823,4,38,2,0,1,1,-35.696,975.02,0,NULL,NULL,NULL,-1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,62596,3,4.000000,0,4.910000,NULL,5.610000,26,334.000000,0,8823,4,38,2,0,1,1,-33.065,975.03,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,69200,2,2.000000,0,3.470000,NULL,4.930000,8,106.000000,0,8823,4,38,2,0,1,1,-27.6215,971.73,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,71556,4,4.000000,1,3.560000,NULL,5.790000,13,426.000000,0,8823,4,38,2,0,1,1,-29.423,971.87,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,87421,5,3.000000,1,3.660000,NULL,5.970000,10,572.000000,0,8823,4,38,2,0,1,1,-34.6013,971.77,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,92965,4,4.000000,1,2.300000,0.0597,5.760000,18,429.000000,0,8823,4,38,2,0,1,1,-30.132,971.43,0,NULL,NULL,NULL,0,0,15,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,98428,3,4.500000,1,2.400000,0.0108,5.180000,31,219.000000,0,8823,4,38,2,0,1,1,-30.0457,969.62,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,102633,3,5.000000,1,3.560000,0.1463,5.370000,4,254.000000,1,8823,4,38,2,0,1,1,-28.4017,971.69,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,104679,4,4.000000,0,2.400000,0.0252,5.300000,16,234.000000,0,8823,4,38,2,0,1,1,-29.3867,971.43,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,107732,4,4.000000,0,5.230000,NULL,5.550000,27,312.000000,1,8823,4,38,2,0,1,1,-35.8068,974.9,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,117793,5,4.500000,1,3.660000,0.4373,6.070000,1,442.000000,0,8823,4,38,2,0,1,1,-27.4003,971.75,0,NULL,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,4,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,122060,4,4.500000,1,3.470000,0.1268,5.660000,15,457.000000,0,8823,4,38,2,0,1,1,-29.441,971.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,131180,2,1.000000,1,1.610000,NULL,5.070000,22,135.000000,0,8823,4,38,2,0,1,1,-50.0409,970.87,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,131510,2,3.000000,0,1.390000,NULL,4.680000,20,110.000000,0,8823,4,38,2,0,1,1,-28.8272,970.87,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
355,2013-01-21 13:43:08,5,219,NULL,NULL,219,135423,4,4.000000,0,4.930000,0.0499,5.720000,28,492.000000,0,8823,4,38,2,0,1,1,-32.5976,975.02,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,10944,5,3.500000,1,5.460000,0.2622,5.890000,31,372.000000,0,14177,6,34,2,0,1,0,NULL,3668.58,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,17269,5,4.500000,1,5.490000,0.1769,6.210000,10,572.000000,0,14177,6,34,2,0,1,0,NULL,3668.41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,17,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,17349,4,4.000000,1,5.440000,0.2273,5.900000,29,385.000000,1,14177,6,34,2,0,1,0,NULL,3668.29,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,17412,5,4.000000,1,5.240000,0.1165,6.000000,27,400.000000,0,14177,6,34,2,0,1,0,NULL,3668.92,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,21402,5,4.500000,0,5.280000,0.2185,6.210000,36,680.000000,1,14177,6,34,2,0,1,0,NULL,3668.82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,12,1,0,12,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,22485,5,4.500000,1,5.430000,0.1888,6.110000,18,522.000000,0,14177,6,34,2,0,1,0,NULL,3668.48,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,36110,4,4.000000,0,5.580000,0.2242,5.740000,35,311.000000,0,14177,6,34,2,0,1,0,NULL,3668.04,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,47197,4,3.500000,1,5.630000,0.2298,5.970000,30,454.000000,1,14177,6,34,2,0,1,0,NULL,3667.88,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,25,1,0,25,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,60010,5,5.000000,0,5.340000,0.2641,6.210000,24,952.000000,0,14177,6,34,2,0,1,0,NULL,3668.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,20,NULL,NULL,NULL,1,0,4,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,64148,4,3.500000,0,5.380000,0.256,5.570000,34,292.000000,1,14177,6,34,2,0,1,0,NULL,3668.46,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,71069,5,4.500000,1,5.310000,0.3029,6.210000,1,523.000000,1,14177,6,34,2,0,1,0,NULL,3668.64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,71308,5,4.500000,0,5.380000,0.2511,6.210000,20,829.000000,0,14177,6,34,2,0,1,0,NULL,3668.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,73335,5,4.500000,1,5.330000,0.2117,6.210000,25,732.000000,1,14177,6,34,2,0,1,0,NULL,3668.82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,74048,5,4.500000,0,5.410000,0.2151,6.070000,26,574.000000,0,14177,6,34,2,0,1,0,NULL,3668.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,75666,5,4.500000,1,5.380000,0.2152,6.120000,8,524.000000,0,14177,6,34,2,0,1,0,NULL,3668.42,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,76735,5,4.500000,0,5.300000,0.2665,6.210000,15,624.000000,0,14177,6,34,2,0,1,0,NULL,3668.73,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,33,NULL,NULL,NULL,1,4491.28,1
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,78484,5,5.000000,0,5.630000,0.1964,6.210000,28,440.000000,0,14177,6,34,2,0,1,0,NULL,3667.79,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10,NULL,NULL,NULL,1,0,11,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,79215,4,3.500000,1,5.340000,0.2867,5.950000,19,363.000000,0,14177,6,34,2,0,1,0,NULL,3668.69,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,84920,5,4.500000,1,5.630000,0.1451,6.210000,13,516.000000,0,14177,6,34,2,0,1,0,NULL,3668.11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,88807,4,4.000000,0,5.340000,0.3111,5.900000,37,320.000000,1,14177,6,34,2,0,1,0,NULL,3668.57,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,96490,5,4.000000,0,5.390000,0.2445,6.080000,12,355.000000,0,14177,6,34,2,0,1,0,NULL,3668.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,97757,4,4.500000,1,5.650000,0.1036,6.180000,14,474.000000,0,14177,6,34,2,0,1,0,NULL,3667.62,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,98840,5,4.500000,0,5.450000,0.2507,6.210000,21,563.000000,0,14177,6,34,2,0,1,0,NULL,3668.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,118,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,100454,4,4.500000,1,5.270000,0.1084,5.810000,2,234.000000,0,14177,6,34,2,0,1,0,NULL,3668.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,100786,5,4.500000,0,5.300000,0.187,6.210000,16,499.000000,0,14177,6,34,2,0,1,0,NULL,3668.86,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,17,1,0,17,1,0,24,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,111268,4,4.500000,0,5.180000,0.175,5.850000,6,388.000000,1,14177,6,34,2,0,1,0,NULL,3668.86,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,120146,4,4.000000,1,5.530000,0.2364,5.960000,7,284.000000,1,14177,6,34,2,0,1,0,NULL,3668.27,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,124533,4,4.500000,0,5.380000,0.3028,5.780000,9,296.000000,1,14177,6,34,2,0,1,0,NULL,3668.61,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,10,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,135958,5,4.500000,0,5.470000,0.0957,6.190000,4,561.000000,0,14177,6,34,2,0,1,0,NULL,3667.55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9,NULL,NULL,NULL,-1,0,9,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,137342,4,4.500000,1,5.440000,0.2017,5.890000,22,370.000000,0,14177,6,34,2,0,1,0,NULL,3668.18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,-1,0,15,-1,0,15,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,137863,5,4.000000,1,5.640000,0.2022,6.120000,33,398.000000,1,14177,6,34,2,0,1,0,NULL,3667.84,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,92,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,137950,5,4.500000,1,5.160000,0.0579,6.210000,3,587.000000,0,14177,6,34,2,0,1,0,NULL,3669.1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
356,2013-05-06 18:34:08,5,219,NULL,NULL,55,137989,5,5.000000,1,5.640000,0.2355,6.210000,32,727.000000,0,14177,6,34,2,0,1,0,NULL,3667.94,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,38,1,0,38,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,11728,5,5.000000,0,0.690000,0.0084,5.730000,28,219.000000,0,3821,2,34,1,0,1,0,NULL,538.94,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,13417,3,4.500000,1,0.690000,0.0163,4.480000,26,84.000000,1,3821,2,34,1,0,1,0,NULL,533.82,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,15636,3,4.500000,1,1.100000,6.0E-4,4.560000,14,68.000000,1,3821,2,34,1,0,1,0,NULL,516.32,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,4,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,17537,4,4.500000,1,1.100000,0.0198,4.840000,21,135.000000,0,3821,2,34,1,0,1,0,NULL,529.79,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,21733,3,4.000000,1,2.890000,0.0998,4.350000,5,71.000000,1,3821,2,34,1,0,1,0,NULL,518.78,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,21,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,36066,2,3.500000,1,1.790000,0.0121,4.630000,15,60.000000,1,3821,2,34,1,0,1,0,NULL,527.84,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,37256,3,4.000000,1,2.400000,0.0157,4.240000,7,59.000000,1,3821,2,34,1,0,1,0,NULL,521.31,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10,0,NULL,0
357,2012-11-27 15:40:44,5,219,NULL,NULL,219,47046,3,4.000000,1,3.000000,0.0714,4.350000,24,60.000000,0,3821,2,34,1,0,1,0,NULL,526.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
